word_one	word_two	surprisal_w_two
floete	 C	8.842263221740723
Cello	 z	10.927787780761719
Flinte	 Ü	12.11805248260498
Troete	 i	10.299799919128418
Saeugling	 Ä	12.258278846740723
Fagott	 J	10.280073165893555
baby	 i	9.904109954833984
gong	 N	9.230936050415039
Trompete	 ue	14.106285095214844
akkordeon	 r	12.1793851852417
böller	 w	10.728020668029785
handy	 j	10.92636775970459
rassel	 r	11.27140998840332
Saxophon	 e	9.174041748046875
flöte	 p	13.02499008178711
Akkordeon	 x	8.23420524597168
Revolver	 O	20.011438369750977
kanone	 A	8.899166107177734
Fön	 f	11.35276985168457
Foen	 l	7.521417617797852
böller	 a	9.189631462097168
Fagott	 E	9.844451904296875
auto	 W	13.968986511230469
kontrabass	 Y	10.474206924438477
saeugling	 v	9.603042602539062
moped	 s	9.548125267028809
Peitsche	 Ä	14.40975570678711
Telefon	 j	14.169572830200195
Boeller	 u	12.304794311523438
kanone	 Ue	23.016080379486084
saeugling	 x	7.040433406829834
Saxophon	 B	8.60508918762207
Klarinette	 ue	16.10014533996582
tuba	 q	11.067423820495605
fön	 Ae	11.999480247497559
bongo	 K	10.322030067443848
geschuetz	 e	9.411371231079102
Kanone	 oe	10.605351448059082
Saeugling	 N	9.784852027893066
gong	 H	11.122722625732422
cembalo	 s	10.275839805603027
Harfe	 A	9.882044792175293
Auto	 W	14.357390403747559
Telefon	 M	12.002670288085938
geschütz	 T	11.015938758850098
Bongo	 H	14.06267261505127
pferd	 N	10.110142707824707
Boeller	 Ö	11.674129486083984
klavier	 i	8.412353515625
granate	 ä	7.282142162322998
telefon	 O	9.864718437194824
Harfe	 f	11.118167877197266
Säge	 I	9.27604866027832
Granate	 T	11.967691421508789
Cello	 I	9.59030818939209
Baby	 j	12.800984382629395
mixer	 b	9.505096435546875
Akkordeon	 Q	13.453360557556152
Cembalo	 B	10.866547584533691
Saege	 p	10.795921325683594
Triangel	 b	13.131585121154785
trommel	 Ue	23.277663707733154
Rakete	 Q	13.257134437561035
raßel	 ae	9.053107261657715
baby	 X	8.47153377532959
Gitarre	 x	6.5746989250183105
revolver	 h	11.050625801086426
boeller	 D	13.092514991760254
cello	 ü	11.375441551208496
Geschütz	 A	9.647407531738281
trommel	 ae	10.648443222045898
Geschütz	 J	9.7319974899292
Fagott	 ae	12.222923278808594
Rassel	 C	9.977885246276855
peitsche	 i	9.678766250610352
harfe	 I	10.81291389465332
Kontrabaß	 i	9.840417861938477
baby	 R	10.71996784210205
posaune	 e	9.068883895874023
keyboard	 Ue	21.895309448242188
Kanone	 p	14.037978172302246
flinte	 W	9.982317924499512
klarinette	 Q	12.742934226989746
keyboard	 L	9.543272972106934
Cembalo	 e	12.607583045959473
Handy	 N	11.265607833862305
moped	 u	16.87973976135254
kanone	 T	11.339875221252441
harfe	 Ö	12.093132972717285
Cembalo	 A	10.715444564819336
boeller	 e	11.232754707336426
Mikrofon	 d	12.173637390136719
Mofa	 Ae	9.34716510772705
foen	 U	10.446418762207031
Klarinette	 Ae	14.80325698852539
böller	 Ae	12.11898136138916
knarre	 Ae	10.434328079223633
Auto	 D	12.901485443115234
klavier	 oe	12.318328857421875
Häcksler	 ue	14.052596092224121
Cembalo	 Ü	13.511994361877441
Dusche	 w	11.921380996704102
häcksler	 l	10.188401222229004
säugling	 o	8.071212768554688
knarre	 c	8.806408882141113
Harfe	 Y	9.082625389099121
ukulele	 ü	11.572842597961426
Harfe	 H	10.596521377563477
Ukulele	 p	14.28233528137207
Raßel	 l	11.325908660888672
Dusche	 a	10.319526672363281
Dusche	 s	10.875428199768066
baby	 m	11.557639122009277
Trompete	 T	11.653420448303223
häcksler	 g	9.974981307983398
fagott	 d	9.549728393554688
säugling	 ue	14.811553955078125
kontrabass	 ue	15.911905288696289
Kontrabass	 T	13.601875305175781
Cello	 Y	10.335326194763184
Foen	 u	11.50314998626709
rakete	 b	9.700848579406738
Klavier	 b	9.73363208770752
harfe	 F	10.926589965820312
Auto	 s	11.127974510192871
mikrofon	 e	10.196189880371094
kontrabaß	 A	10.270581245422363
foen	 s	7.267819881439209
Haecksler	 Ö	12.564271926879883
schlagzeug	 s	10.636192321777344
haecksler	 n	8.377556800842285
tuba	 Y	8.776732444763184
kanone	 v	9.222411155700684
pistole	 N	10.145577430725098
knarre	 P	9.45150375366211
Geige	 I	9.23749828338623
Cembalo	 m	12.007516860961914
Troete	 Z	10.643725395202637
saxophon	 E	10.705763816833496
granate	 L	9.510939598083496
knarre	 u	12.751564979553223
fagott	 Z	10.985840797424316
peitsche	 Z	11.370538711547852
Flinte	 k	14.977736473083496
kontrabass	 Q	12.196911811828613
kontrabass	 ä	8.320417404174805
floete	 E	9.735573768615723
böller	 S	11.55898380279541
tuba	 P	11.317056655883789
harfe	 P	10.751132011413574
fagott	 R	11.83818531036377
häcksler	 M	9.107401847839355
klarinette	 D	7.7666239738464355
Schlagzeug	 q	10.578535079956055
baby	 v	10.24398422241211
trommel	 U	13.355090141296387
pistole	 z	10.442203521728516
Moped	 V	13.823134422302246
Klavier	 p	11.435893058776855
Kanone	 Oe	21.29564380645752
Akkordeon	 n	10.525014877319336
Schlagzeug	 t	12.076346397399902
raßel	 f	12.349665641784668
Saeugling	 t	10.641387939453125
harfe	 x	6.549834251403809
Häcksler	 B	11.911019325256348
geschütz	 d	8.587809562683105
Schlagzeug	 e	13.009990692138672
harfe	 Z	11.466236114501953
flöte	 w	7.051833152770996
Cello	 d	13.552005767822266
Haecksler	 ä	8.564570426940918
Cembalo	 K	12.12210750579834
pferd	 S	11.612524032592773
Haecksler	 ö	12.204208374023438
Troete	 b	10.607909202575684
fagott	 Ae	13.740236282348633
kanone	 N	11.319510459899902
Raßel	 ä	8.848931312561035
Raßel	 B	11.451680183410645
säge	 Z	12.303366661071777
Trompete	 U	12.62851619720459
foen	 X	7.906649112701416
revolver	 y	9.358293533325195
Cello	 B	12.163847923278809
troete	 y	8.61038589477539
Bongo	 C	12.59278392791748
gitarre	 R	12.477226257324219
mofa	 J	11.884326934814453
Triangel	 w	6.741360187530518
Schlagzeug	 X	7.906174182891846
Akkordeon	 b	8.382112503051758
Trommel	 Q	15.21259880065918
foen	 t	8.40373420715332
trompete	 N	8.428860664367676
mixer	 y	9.18160343170166
Geige	 F	11.811949729919434
gong	 a	9.39555549621582
baby	 T	9.5281343460083
Troete	 m	12.158186912536621
Cello	 Ä	13.806511878967285
Peitsche	 Ü	10.309364318847656
Dynamit	 L	10.387260437011719
Schlagzeug	 z	11.352655410766602
ukulele	 k	11.979279518127441
Revolver	 v	12.118657112121582
Klavier	 d	10.994989395141602
tuba	 ü	11.28073787689209
Mixer	 L	9.481670379638672
tröte	 x	6.703783988952637
Gitarre	 ö	11.797622680664062
Flinte	 g	11.301172256469727
granate	 e	9.25643539428711
häcksler	 O	10.608329772949219
Baby	 g	12.899949073791504
Revolver	 ü	11.689654350280762
pistole	 I	11.358935356140137
ukulele	 q	10.980439186096191
Baby	 V	10.935086250305176
Moped	 i	10.248010635375977
Saxophon	 ä	7.728967189788818
Saxophon	 h	12.540450096130371
granate	 R	12.512752532958984
Mofa	 x	8.301299095153809
Kontrabaß	 W	11.260708808898926
Fön	 e	11.032504081726074
Keyboard	 Y	9.658591270446777
baby	 O	10.092020034790039
Auto	 d	10.72199535369873
Gewehr	 P	13.539185523986816
floete	 G	9.069222450256348
Mikrofon	 Ö	15.094893455505371
Cembalo	 E	11.035901069641113
Ukulele	 Oe	18.437570095062256
moped	 Ae	12.1172513961792
Kanone	 b	10.564920425415039
Mikrofon	 i	10.276837348937988
Trompete	 I	8.377943992614746
pistole	 X	10.551569938659668
häcksler	 P	10.404000282287598
Ukulele	 y	10.529655456542969
Ukulele	 o	10.569498062133789
Böller	 Y	9.211259841918945
fön	 Q	10.066102027893066
tuba	 T	12.996598243713379
Haecksler	 r	11.137527465820312
Baby	 O	11.74913215637207
Gitarre	 g	12.6636962890625
Xylophon	 G	9.845601081848145
bongo	 D	11.880416870117188
Haecksler	 K	11.367598533630371
bohrer	 f	10.783722877502441
schlagzeug	 q	10.394518852233887
Kontrabaß	 r	11.307332038879395
kanone	 C	12.140290260314941
haecksler	 y	11.542293548583984
rassel	 i	8.879961967468262
Ukulele	 D	11.456392288208008
klavier	 g	11.302664756774902
Klarinette	 Ue	21.624106884002686
foen	 G	10.293362617492676
Gitarre	 L	15.175399780273438
Tröte	 D	11.597612380981445
Auto	 A	7.152344226837158
auto	 a	10.070287704467773
saeugling	 p	11.412805557250977
cembalo	 Z	11.62287712097168
schlagzeug	 w	10.724780082702637
Peitsche	 p	12.24207878112793
rassel	 y	9.194136619567871
knarre	 f	10.617674827575684
mixer	 N	9.705462455749512
dynamit	 i	7.885623455047607
fön	 A	9.315408706665039
Knarre	 oe	9.657780647277832
Säugling	 T	12.183238983154297
Posaune	 Ae	13.488824844360352
Auto	 R	11.58183479309082
Fagott	 M	10.267557144165039
Klavier	 g	10.866669654846191
akkordeon	 ue	12.320558547973633
troete	 Z	9.013692855834961
Handy	 D	15.34373664855957
Rakete	 i	10.913902282714844
klarinette	 Ö	11.368474960327148
Haecksler	 O	11.564915657043457
Pferd	 T	12.500514030456543
Harfe	 j	13.651524543762207
Auto	 P	10.509716987609863
rakete	 I	10.363295555114746
trommel	 B	12.149209976196289
Keyboard	 h	14.810726165771484
keyboard	 J	11.1846342086792
Trommel	 V	13.310067176818848
Gitarre	 Y	9.578706741333008
Klarinette	 Ö	12.216042518615723
Pistole	 P	10.633934020996094
Mikrofon	 Ae	13.226722717285156
flöte	 u	12.487897872924805
Peitsche	 s	10.523144721984863
säugling	 Oe	18.442577362060547
Häcksler	 oe	10.344603538513184
Säge	 M	10.817676544189453
fön	 Ä	11.037078857421875
Säugling	 g	13.418537139892578
Fön	 J	11.442306518554688
baby	 ae	12.10315990447998
klarinette	 I	10.68432331085205
böller	 y	8.904986381530762
Mofa	 E	10.44266128540039
tröte	 M	10.787447929382324
Geige	 ae	10.568612098693848
Schlagzeug	 L	11.167549133300781
baby	 e	9.768064498901367
Trompete	 l	12.279679298400879
handy	 w	9.866089820861816
saxophon	 B	8.466954231262207
ukulele	 M	12.303451538085938
raßel	 R	10.796113014221191
Gitarre	 X	8.101784706115723
Kontrabass	 X	8.548121452331543
Dusche	 n	8.999028205871582
Handy	 ö	13.651153564453125
gong	 X	11.158697128295898
Fagott	 ü	13.46484375
mixer	 K	11.692673683166504
säge	 a	10.365900039672852
Rakete	 p	12.828585624694824
xylophon	 L	10.270359992980957
tröte	 S	11.364465713500977
mikrofon	 R	13.26734447479248
posaune	 L	11.666046142578125
bohrer	 ü	11.214735984802246
flöte	 J	10.407124519348145
dynamit	 z	8.92392635345459
Fön	 a	9.67088508605957
Mikrofon	 Ue	18.753742218017578
Flinte	 W	10.077048301696777
revolver	 O	18.89752197265625
Foen	 y	8.201364517211914
saxophon	 s	7.373295783996582
keyboard	 M	11.116328239440918
Kontrabass	 N	11.925703048706055
keyboard	 N	10.872115135192871
Gitarre	 y	11.850793838500977
Geige	 o	13.220086097717285
Kontrabaß	 X	8.59717082977295
mixer	 q	8.54063606262207
Auto	 L	9.813976287841797
Saeugling	 v	10.079672813415527
Gong	 ä	10.473729133605957
Ukulele	 Q	14.912410736083984
harfe	 p	11.582291603088379
pistole	 Ue	23.567485809326172
Cello	 A	11.000839233398438
baby	 B	10.635534286499023
rakete	 t	10.869439125061035
Mixer	 ü	11.723182678222656
saxophon	 M	10.831121444702148
Flöte	 R	11.16042709350586
telefon	 W	10.696721076965332
triangel	 Z	10.196187019348145
pferd	 Oe	19.568650245666504
Geschütz	 Ue	23.23417615890503
Moped	 t	11.35840892791748
Keyboard	 Q	16.347187042236328
Klarinette	 Oe	21.947876930236816
Bongo	 g	12.569965362548828
saxophon	 X	8.939847946166992
häcksler	 o	9.369832992553711
foen	 c	9.027193069458008
Böller	 D	12.365981101989746
Dusche	 l	12.226710319519043
rassel	 p	12.022568702697754
revolver	 o	18.024677276611328
Telefon	 l	12.405672073364258
Haecksler	 m	11.046525955200195
geschuetz	 l	10.490190505981445
saeugling	 ö	10.563904762268066
bohrer	 o	11.745609283447266
Akkordeon	 u	14.499563217163086
triangel	 H	11.839595794677734
mofa	 y	11.736143112182617
böller	 p	11.577561378479004
Peitsche	 L	11.822559356689453
Revolver	 D	13.733698844909668
Rakete	 ä	10.373655319213867
geschuetz	 n	8.100961685180664
Schlagzeug	 n	9.137406349182129
geige	 ä	8.896977424621582
Kanone	 r	12.41110610961914
Xylophon	 ae	11.857999801635742
Häcksler	 K	12.382587432861328
foen	 j	10.930025100708008
Cello	 v	11.718360900878906
Haecksler	 M	10.547109603881836
gitarre	 o	11.584912300109863
geschuetz	 f	10.969603538513184
geschuetz	 g	9.495129585266113
Haecksler	 t	12.151777267456055
haecksler	 U	12.381339073181152
Akkordeon	 j	15.287985801696777
fagott	 D	8.225951194763184
Schlagzeug	 ä	12.754121780395508
Fagott	 a	11.576427459716797
Rassel	 n	7.014115810394287
saege	 o	9.315641403198242
Dynamit	 t	9.650860786437988
Akkordeon	 d	8.676405906677246
Knarre	 R	10.880594253540039
Keyboard	 F	17.040912628173828
Floete	 V	10.045125961303711
Mixer	 ae	9.116363525390625
Klarinette	 j	15.200523376464844
Handy	 P	12.798946380615234
Gong	 f	12.784561157226562
Bongo	 X	8.768242835998535
Peitsche	 I	9.263956069946289
Revolver	 R	20.405841827392578
akkordeon	 R	13.323891639709473
Cello	 ä	7.846013069152832
keyboard	 q	10.121833801269531
gong	 T	8.843606948852539
Saeugling	 S	10.832188606262207
Floete	 N	9.80463981628418
knarre	 K	12.087567329406738
rakete	 N	9.998627662658691
geschuetz	 Ae	9.534296989440918
tröte	 V	10.838486671447754
knarre	 l	9.720687866210938
Boeller	 e	12.037851333618164
mikrofon	 c	9.193327903747559
flöte	 L	9.494096755981445
Knarre	 Ae	13.670536994934082
haecksler	 C	9.33857536315918
Floete	 Oe	18.459624767303467
Auto	 Ü	12.302483558654785
Floete	 j	11.62837028503418
Klavier	 L	11.812897682189941
Handy	 I	11.882936477661133
Saxophon	 L	8.285063743591309
Floete	 O	9.876145362854004
Gong	 Oe	18.46876621246338
Saege	 Z	10.835274696350098
pferd	 M	12.314473152160645
Bohrer	 i	9.56496810913086
Bongo	 r	13.640085220336914
saeugling	 a	9.193183898925781
Rakete	 V	12.36316967010498
triangel	 I	12.591489791870117
revolver	 W	9.958224296569824
bongo	 s	8.580613136291504
Dynamit	 I	8.731614112854004
Dynamit	 A	9.308270454406738
Säugling	 H	14.038507461547852
Bongo	 M	19.510515213012695
cembalo	 z	8.502228736877441
Trommel	 z	12.345756530761719
säge	 d	10.98281478881836
Rakete	 v	10.270015716552734
Pferd	 q	12.793416023254395
peitsche	 s	10.312289237976074
Tröte	 Q	13.27869701385498
Pistole	 G	9.363436698913574
Flinte	 q	11.940990447998047
dusche	 h	11.462137222290039
Säge	 S	12.104708671569824
auto	 Ö	10.476095199584961
posaune	 T	12.115286827087402
Schlagzeug	 ue	17.244033813476562
Flinte	 v	11.40191650390625
pferd	 G	12.106975555419922
Handy	 o	11.224960327148438
geige	 J	10.720507621765137
Granate	 x	9.070241928100586
dusche	 w	14.961112022399902
Mikrofon	 oe	11.977795600891113
keyboard	 P	9.906397819519043
moped	 k	13.642545700073242
Klavier	 W	11.523553848266602
Raßel	 W	11.31479549407959
Flöte	 Ue	22.414725303649902
Saege	 k	12.643320083618164
Flinte	 y	8.659749984741211
Geschuetz	 i	10.601908683776855
Tröte	 G	11.102368354797363
klarinette	 k	11.030845642089844
klarinette	 g	9.758769989013672
fagott	 x	7.330748081207275
trompete	 Ö	10.333123207092285
Baby	 Ü	10.512843132019043
tuba	 X	8.147846221923828
flinte	 ö	12.024645805358887
Geschuetz	 o	11.934957504272461
Handy	 d	16.477394104003906
bohrer	 q	10.45228099822998
klarinette	 C	9.547730445861816
trompete	 E	10.074447631835938
revolver	 Ü	12.374534606933594
peitsche	 O	10.32171630859375
knarre	 ae	8.183317184448242
mofa	 G	11.512008666992188
Kontrabaß	 v	13.101365089416504
Dynamit	 F	12.4072904586792
Baby	 s	10.506458282470703
Akkordeon	 S	12.793375015258789
peitsche	 U	11.575733184814453
posaune	 oe	10.030721664428711
Telefon	 R	12.400030136108398
Cembalo	 k	14.400594711303711
haecksler	 V	9.485405921936035
auto	 T	13.566064834594727
geige	 c	9.464159965515137
Säge	 s	9.78893756866455
ukulele	 B	8.966119766235352
flöte	 Ae	14.633892059326172
Säge	 Oe	18.852866649627686
bongo	 c	8.874544143676758
auto	 M	14.870963096618652
Kontrabaß	 A	10.254843711853027
flöte	 Ä	13.31551742553711
Haecksler	 Y	11.572429656982422
bohrer	 ö	14.133570671081543
böller	 A	9.79473876953125
Geschuetz	 Ö	14.178579330444336
cello	 Oe	18.378922939300537
rassel	 F	10.983092308044434
Säugling	 B	11.63995361328125
ukulele	 n	9.579604148864746
cello	 r	10.724191665649414
bohrer	 u	13.302552223205566
Geige	 f	10.254842758178711
Cello	 H	13.22192668914795
Geschuetz	 ä	7.249802589416504
Schlagzeug	 U	15.517072677612305
gong	 b	11.090461730957031
akkordeon	 B	8.493820190429688
Klavier	 x	8.157645225524902
Gitarre	 t	11.034177780151367
Gitarre	 o	11.114797592163086
Granate	 ue	13.818500518798828
raßel	 i	8.986047744750977
foen	 J	9.328102111816406
Auto	 t	9.796246528625488
peitsche	 j	12.374528884887695
raßel	 ue	16.025541305541992
ukulele	 ä	7.7115278244018555
dusche	 N	10.589740753173828
knarre	 p	10.76830005645752
fön	 Z	10.599952697753906
triangel	 y	9.235557556152344
Schlagzeug	 v	12.70547866821289
saxophon	 L	10.089860916137695
Flöte	 w	7.2109904289245605
tröte	 Ö	11.270650863647461
Knarre	 G	12.35987663269043
Mikrofon	 Y	8.93335247039795
keyboard	 y	9.786429405212402
Moped	 C	14.535099983215332
Kontrabass	 i	10.45704460144043
böller	 r	10.868937492370605
Kanone	 Ä	12.580039978027344
Saeugling	 h	16.095430374145508
geige	 w	10.253296852111816
telefon	 Ü	15.285645484924316
kanone	 j	13.156618118286133
Pferd	 s	11.314882278442383
Bohrer	 e	12.482438087463379
ukulele	 y	12.777867317199707
triangel	 C	10.79150676727295
Cembalo	 ae	15.35151195526123
Bohrer	 G	10.04841136932373
tröte	 f	12.955659866333008
Kontrabass	 ue	17.022781372070312
troete	 h	11.202070236206055
Haecksler	 h	10.92353343963623
Geige	 v	12.11005973815918
Saeugling	 b	11.628889083862305
klarinette	 q	10.131386756896973
geschütz	 E	11.57159423828125
geschütz	 r	11.418301582336426
bongo	 y	9.388998031616211
Posaune	 d	11.694234848022461
boeller	 U	14.645591735839844
Knarre	 Z	13.39543342590332
böller	 F	12.836091995239258
telefon	 D	12.186918258666992
säge	 ü	10.53317928314209
gitarre	 Ä	12.458535194396973
dynamit	 Oe	18.33936309814453
akkordeon	 oe	10.972709655761719
bohrer	 Ö	12.211118698120117
tuba	 N	10.30776309967041
Keyboard	 y	8.369747161865234
Saeugling	 u	12.39076042175293
Kontrabaß	 ae	11.964180946350098
Mikrofon	 v	10.463260650634766
saxophon	 J	10.509726524353027
Pferd	 oe	13.29686450958252
fön	 X	7.81437349319458
kontrabaß	 x	7.654690742492676
Säugling	 a	9.828840255737305
Bongo	 F	16.028099060058594
Akkordeon	 e	11.322907447814941
dynamit	 Ö	11.113101959228516
klarinette	 d	10.22644329071045
Raßel	 V	10.671610832214355
ukulele	 v	10.902552604675293
Ukulele	 v	12.28512954711914
Rakete	 D	9.87921142578125
Granate	 b	11.456693649291992
troete	 W	9.394827842712402
Klarinette	 Q	13.427682876586914
harfe	 E	9.893159866333008
Fagott	 G	9.987051010131836
Flinte	 M	11.873794555664062
fagott	 oe	11.564041137695312
Keyboard	 c	11.217387199401855
Posaune	 H	12.505473136901855
Moped	 Oe	20.07863426208496
akkordeon	 k	14.285696983337402
Granate	 z	8.082765579223633
kontrabass	 K	11.568767547607422
geige	 ö	13.886316299438477
trompete	 i	9.02686595916748
Mofa	 f	11.492415428161621
Posaune	 ä	7.9945220947265625
Gitarre	 u	14.761807441711426
gong	 j	12.416400909423828
saeugling	 J	10.219032287597656
mixer	 Ae	12.856476783752441
knarre	 e	9.287362098693848
ukulele	 I	12.46073055267334
säge	 k	15.75683879852295
Kontrabaß	 l	12.439303398132324
Klarinette	 e	11.214345932006836
telefon	 ue	15.064496040344238
Rakete	 e	11.09375
saxophon	 N	9.49954605102539
böller	 M	10.227401733398438
Foen	 Ö	11.777113914489746
Flöte	 ü	12.811882972717285
saxophon	 U	12.52578067779541
dynamit	 N	7.01655387878418
xylophon	 T	10.742347717285156
dusche	 J	12.586045265197754
Rassel	 X	8.11536979675293
Schlagzeug	 A	9.965962409973145
Trompete	 B	8.660051345825195
Fön	 T	10.829057693481445
Handy	 A	10.035719871520996
mikrofon	 F	13.269761085510254
Geschütz	 t	9.727386474609375
Geschuetz	 e	14.496161460876465
Bongo	 Ue	21.19897222518921
bohrer	 U	11.856225967407227
Kontrabaß	 ue	16.51411247253418
gitarre	 K	12.248428344726562
mikrofon	 ö	14.901832580566406
Gitarre	 q	9.55403995513916
Cembalo	 G	10.522509574890137
saeugling	 F	12.880464553833008
mixer	 m	11.00856876373291
Telefon	 V	11.508749008178711
Keyboard	 p	13.063432693481445
Revolver	 h	12.240066528320312
Mixer	 Oe	19.76644468307495
Saege	 S	11.385733604431152
geige	 P	10.447879791259766
xylophon	 v	9.933858871459961
Auto	 v	9.099148750305176
Klarinette	 D	8.793423652648926
knarre	 j	12.7472562789917
Triangel	 q	10.492376327514648
fagott	 r	10.275594711303711
Posaune	 B	9.331550598144531
Gitarre	 Ae	14.510605812072754
Granate	 p	14.415160179138184
Mofa	 z	8.168070793151855
bongo	 x	7.28264856338501
pferd	 o	12.191571235656738
Flöte	 L	9.94356632232666
keyboard	 R	10.949211120605469
saege	 Q	12.09559154510498
cembalo	 k	11.668657302856445
Knarre	 U	12.989656448364258
Säge	 Q	10.903216361999512
Cello	 S	14.289281845092773
raßel	 h	11.458563804626465
Pistole	 ü	12.699166297912598
Bohrer	 D	9.903423309326172
Triangel	 e	13.40510368347168
harfe	 A	11.131059646606445
Häcksler	 h	13.057351112365723
Revolver	 J	11.467100143432617
tuba	 u	13.621892929077148
rassel	 E	10.117989540100098
Pistole	 ö	12.550081253051758
Fagott	 c	11.584754943847656
Säugling	 A	8.515568733215332
telefon	 e	10.482669830322266
Bohrer	 m	12.065230369567871
Fön	 N	10.612783432006836
dusche	 z	13.344470977783203
Säugling	 W	11.925561904907227
mixer	 Ä	13.469317436218262
Bohrer	 Z	12.409173011779785
Cembalo	 F	12.543906211853027
Handy	 Q	11.690682411193848
saeugling	 A	11.116909980773926
Peitsche	 E	10.514693260192871
Säge	 E	10.269173622131348
knarre	 O	9.551680564880371
klarinette	 J	11.115738868713379
Kontrabass	 F	12.26356029510498
gewehr	 Ae	10.624823570251465
dusche	 T	12.43130111694336
Cembalo	 h	11.603267669677734
geschütz	 S	12.127104759216309
Knarre	 F	12.856870651245117
gong	 Ä	12.858418464660645
Mofa	 H	11.103633880615234
handy	 l	10.873917579650879
baby	 a	9.872554779052734
kontrabaß	 ae	11.076971054077148
mixer	 o	10.072829246520996
Fagott	 Ue	23.011836051940918
Häcksler	 O	13.008992195129395
böller	 Z	11.42848014831543
keyboard	 d	9.782035827636719
mikrofon	 x	8.12476634979248
Dusche	 ue	20.19186782836914
Klarinette	 ä	11.394376754760742
Mixer	 Y	9.699992179870605
Tröte	 oe	10.817971229553223
Rakete	 R	12.680513381958008
Kanone	 v	11.058269500732422
saeugling	 y	10.031744956970215
Floete	 ä	7.824209690093994
Dusche	 f	10.51574993133545
pistole	 e	12.30380630493164
Mixer	 B	12.290103912353516
harfe	 f	11.026994705200195
trompete	 X	7.951748371124268
Gitarre	 F	13.681339263916016
Pistole	 v	14.273658752441406
boeller	 M	12.719385147094727
Akkordeon	 W	11.756856918334961
Handy	 n	11.346444129943848
Rakete	 r	11.3175687789917
Kontrabaß	 n	9.424893379211426
trompete	 ö	12.238579750061035
Tuba	 J	11.96599006652832
mixer	 J	11.600871086120605
bohrer	 n	10.472806930541992
tuba	 r	10.48924446105957
Geige	 r	10.905328750610352
Gitarre	 Oe	19.593722820281982
Tuba	 G	11.37702751159668
Fagott	 o	12.548032760620117
trommel	 l	9.517594337463379
geige	 ue	15.921042442321777
geschütz	 H	11.639979362487793
foen	 m	8.378774642944336
gong	 J	10.01403522491455
Auto	 h	15.600088119506836
Trompete	 Q	13.032171249389648
kanone	 H	13.253996849060059
geschütz	 oe	8.913840293884277
schlagzeug	 oe	11.087722778320312
Ukulele	 t	13.771992683410645
Saege	 v	11.582027435302734
säugling	 n	9.569561958312988
Geschuetz	 m	11.42861557006836
Knarre	 I	9.924827575683594
Häcksler	 ä	11.509281158447266
Dusche	 t	10.350625991821289
moped	 t	8.670243263244629
Harfe	 C	9.753194808959961
Dusche	 k	14.193978309631348
Kontrabaß	 K	12.054374694824219
Geschuetz	 g	9.098946571350098
foen	 F	12.992744445800781
Trompete	 t	12.434226989746094
harfe	 Ae	12.496505737304688
Revolver	 Ue	26.26573085784912
Tuba	 j	14.227259635925293
Fagott	 A	9.303513526916504
trommel	 oe	14.133305549621582
trommel	 x	6.618929862976074
Saxophon	 n	9.37370777130127
Kontrabass	 z	8.125444412231445
Flinte	 r	10.55816650390625
Säge	 r	12.208022117614746
Kontrabass	 v	12.530915260314941
haecksler	 s	7.997359752655029
Knarre	 T	12.469279289245605
Granate	 N	11.898188591003418
Geschuetz	 Ue	22.98416805267334
Granate	 X	9.622058868408203
Bongo	 t	11.41388988494873
Handy	 v	11.165032386779785
Peitsche	 Q	12.09301471710205
dynamit	 j	10.907865524291992
Geschuetz	 Y	10.104854583740234
troete	 H	11.376238822937012
Geschütz	 Y	8.139678001403809
Saeugling	 D	11.4245023727417
triangel	 R	11.479101181030273
Rassel	 ü	6.36314582824707
rakete	 V	11.068510055541992
mikrofon	 q	13.400826454162598
Raßel	 h	12.302178382873535
saege	 G	9.132827758789062
pistole	 q	11.001745223999023
Foen	 i	7.628559112548828
bongo	 i	9.892379760742188
pistole	 D	10.823171615600586
Peitsche	 f	10.387539863586426
flinte	 P	10.230757713317871
Kontrabaß	 Ö	13.101275444030762
Posaune	 E	9.847532272338867
Handy	 p	14.279767990112305
floete	 s	7.161070823669434
Ukulele	 r	13.365582466125488
kontrabaß	 W	11.334683418273926
Trompete	 u	14.706125259399414
mikrofon	 Q	11.756765365600586
flöte	 s	9.654559135437012
Handy	 Ae	13.058341026306152
tröte	 i	11.250585556030273
trommel	 j	12.600357055664062
akkordeon	 C	8.141618728637695
tröte	 ü	9.653971672058105
Bohrer	 f	13.98822021484375
häcksler	 R	11.411993980407715
floete	 f	9.988286018371582
moped	 oe	11.608739852905273
Tröte	 Y	11.502312660217285
Telefon	 g	15.698718070983887
Pferd	 v	14.393655776977539
triangel	 e	9.458758354187012
ukulele	 a	10.310354232788086
Handy	 T	11.77859878540039
Floete	 ue	10.588966369628906
auto	 H	13.748560905456543
böller	 ü	11.74227523803711
Bongo	 D	13.316399574279785
harfe	 O	9.56208324432373
handy	 z	9.991386413574219
Böller	 R	13.705275535583496
cello	 L	10.541887283325195
pferd	 J	11.212543487548828
Cello	 G	9.697097778320312
säge	 t	10.154742240905762
Baby	 C	11.101058006286621
häcksler	 y	10.80085277557373
säge	 F	13.808956146240234
Raßel	 G	9.98944091796875
gewehr	 k	12.746758460998535
Peitsche	 N	8.746903419494629
Troete	 c	11.20000171661377
gitarre	 F	13.30378246307373
Pferd	 A	12.056768417358398
klarinette	 F	10.715023040771484
mixer	 Z	11.75593090057373
cello	 z	10.03139877319336
kontrabaß	 o	12.079103469848633
