condition	dummy_condition	timing	dummy_timing	subject	noun	adj	rt	log_rt	accuracy	original_similarity	fasttext_cos_similarity	ppmi_cos_similarity
cedx	0.5	noun	-0.5	19	latte	materno	740.458704	2.8695008425668425	1	0.6029800000000001	0.42501869797706604	0.37382898112971685
cedx	0.5	noun	-0.5	19	latte	paterno	470.812003	2.672847526325639	0	0.969623	0.20753974840044975	0.08513625110545309
cz	-0.5	noun	-0.5	19	letto	caldo	374.644613	2.5736194922759212	1	0.821632	0.19562644883990288	0.14158259962618047
cedx	0.5	noun	-0.5	19	letto	temperato	364.520421	2.5617218631867518	1	0.9636709999999999	0.09505188185721636	0.1715323009114902
cedx	0.5	noun	-0.5	19	limone	blu	431.379617	2.6348596205218384	1	0.737665	0.2863672748208046	0.061975429089768164
cedx	0.5	noun	-0.5	19	limone	giallo	358.212426	2.5541406469782024	0	0.723707	0.347186379134655	0.21184497231416222
cedx	0.5	noun	-0.5	19	limone	rosso	486.086151	2.6867132478386675	1	0.698731	0.32045847550034523	0.26052838909200937
cedx	0.5	noun	-0.5	19	mela	gialla	470.200961	2.6722835124039155	0	0.7481519999999999	0.3081381544470787	0.32501525244363405
cz	-0.5	noun	-0.5	19	mela	nera	1028.415623	3.0121686655312607	1	0.885539	0.269665140658617	0.15359974909366714
cz	-0.5	noun	-0.5	19	mela	rossa	420.092917	2.6233453591534466	1	0.804145	0.3494937941431999	0.2497925885439951
cedx	0.5	noun	-0.5	19	melanzana	gialla	446.729193	2.650044333811768	1	0.647314	0.3486209660768509	0.26487736197637646
cz	-0.5	noun	-0.5	19	melanzana	viola	457.357779	2.660256070210269	1	0.788748	0.3707217052578926	0.21992735335061964
cedx	0.5	noun	-0.5	19	notte	opaca	476.223933	2.6778112174205044	1	0.932573	0.20476436242461205	0.06664396393034588
cedx	0.5	noun	-0.5	19	notte	superficiale	395.905695	2.597591749009809	1	1.01228	0.12752355076372623	0.06660391439035507
cz	-0.5	noun	-0.5	19	oca	bianca	678.309045	2.831427608259771	1	0.728925	0.3143697753548622	0.19699363556759852
cedx	0.5	noun	-0.5	19	orso	affamato	601.994038	2.7795921901340326	1	0.7435229999999999	0.33317190781235695	0.3580395169358874
cz	-0.5	noun	-0.5	19	orso	polare	591.936755	2.7722753073617747	1	0.737036	0.38528771698474884	0.29274108258772336
cedx	0.5	noun	-0.5	19	orso	sazio	457.55089	2.6604394044506843	1	0.894186	0.21320319920778275	0.24069987547073035
cedx	0.5	noun	-0.5	19	orso	tropicale	352.190362	2.5467774669421916	1	0.813721	0.2131226882338524	0.22419646235666713
cz	-0.5	noun	-0.5	19	pecora	nera	458.50583	2.6613448621886624	1	0.7309570000000001	0.38131625950336456	0.23292583939626577
cedx	0.5	noun	-0.5	19	pelle	sensibile	534.048531	2.7275807247959922	1	0.764155	0.2917226254940033	0.40765116930379564
cedx	0.5	noun	-0.5	19	peperone	cremisi	448.4292	2.6516938844447475	1	0.77868	0.20727806724607944	0.14066387698033356
cz	-0.5	noun	-0.5	19	peperone	giallo	554.200115	2.743666611565051	0	0.592244	0.35326652228832245	0.2943692554608246
cedx	0.5	noun	-0.5	19	peperone	ocra	528.109438	2.7227239289630147	1	0.69827	0.20762163400650024	0.19317066129976257
cedx	0.5	noun	-0.5	19	peperone	rosso	504.996375	2.7032882606470827	1	0.588954	0.3921602591872215	0.37075455903055266
cedx	0.5	noun	-0.5	19	pera	corta	801.650908	2.9039852888144173	1	0.843301	0.1959917638450861	0.19289694662394996
cedx	0.5	noun	-0.5	19	persona	aperta	494.127326	2.693838871705365	1	0.983742	0.19385155104100704	0.13445630771407924
cz	-0.5	noun	-0.5	19	pianeta	blu	426.758149	2.6301818227731646	0	0.891621	0.2689633257687092	0.12605795786848062
cedx	0.5	noun	-0.5	19	pianeta	rosso	448.984787	2.65223162600581	0	0.866105	0.3122847005724907	0.1364631502055058
cedx	0.5	noun	-0.5	19	piccione	verde	580.132251	2.7635270096530866	1	0.821995	0.2455398328602314	0.13133113103114646
cedx	0.5	noun	-0.5	19	poltrona	piena	598.932406	2.777377811775534	1	0.972675	0.13411768525838852	0.14346737638531848
cz	-0.5	noun	-0.5	19	poltrona	vuota	458.165144	2.6610220461273477	0	0.765161	0.28215455636382103	0.24960600643698438
cedx	0.5	noun	-0.5	19	pomodoro	fresco	486.828144	2.687375677262601	1	0.634823	0.2939916253089905	0.6864097093111344
cedx	0.5	noun	-0.5	19	pomodoro	rancido	705.656166	2.8485931407364236	1	0.670863	0.2584523521363735	0.22601746479997675
cz	-0.5	noun	-0.5	19	principe	azzurro	331.063236	2.5199109557782826	1	0.705777	0.3843027651309967	0.2562989518509684
cz	-0.5	noun	-0.5	19	quercia	stretta	482.880017	2.6838392333850214	1	0.967057	0.2183153536170721	0.14881720362234174
cz	-0.5	noun	-0.5	19	romanzo	giallo	445.338653	2.6486903911925	1	0.601623	0.393206350505352	0.23470357910746908
cedx	0.5	noun	-0.5	19	sale	grosso	645.480361	2.809883033218892	1	0.83607	0.2734149321913719	0.11970501605777528
cz	-0.5	noun	-0.5	19	sale	sottile	459.216674	2.6620176487599583	1	0.811165	0.09799576736986637	0.1852163965825735
cz	-0.5	noun	-0.5	19	scatola	fatata	326.804524	2.5142880599002706	1	0.801715	0.28965921327471733	0.14014818359736503
cedx	0.5	noun	-0.5	19	scatola	magica	469.466022	2.6716041653094806	1	0.837242	0.31449414789676666	0.1805201805710045
cedx	0.5	noun	-0.5	19	scuola	materna	286.499541	2.457123930522163	1	0.340997	0.4596046954393387	0.49612169432626696
cz	-0.5	noun	-0.5	19	scuola	paterna	500.920159	2.699768509761568	0	0.718461	0.2697770893573761	0.20595144163406864
cz	-0.5	noun	-0.5	19	sedia	analogica	518.882637	2.7150691384512355	1	1.00834	0.14173067919909954	0.11793135131114751
cedx	0.5	noun	-0.5	19	sedia	elettrica	419.077634	2.6222944833354465	1	0.7201679999999999	0.29589689150452614	0.14275288189791047
cedx	0.5	noun	-0.5	19	segretaria	privata	493.67692	2.693442823895763	1	0.893648	0.28836536034941673	0.29028630729706917
cz	-0.5	noun	-0.5	19	soldato	complesso	449.965149	2.6531788778128553	1	0.949142	0.1440982837229967	0.12048866132042557
cz	-0.5	noun	-0.5	19	soldato	semplice	397.849447	2.599718758739902	1	0.911369	0.23032625392079353	0.083931854577324
cedx	0.5	noun	-0.5	19	sole	caldo	407.949474	2.610606377497218	1	0.5922879999999999	0.37691183388233185	0.33646451011055434
cedx	0.5	noun	-0.5	19	sole	freddo	451.886273	2.6550291489193856	1	0.6241479999999999	0.3522321544587612	0.3576938540793342
cedx	0.5	noun	-0.5	19	sorriso	depresso	486.49989	2.6870827464082794	1	0.843623	0.21840600669384003	0.3196274973343728
cz	-0.5	noun	-0.5	19	sorriso	diabolico	590.99718	2.771585408608225	1	0.8368990000000001	0.26938479766249657	0.31966077594230313
cedx	0.5	noun	-0.5	19	sorriso	divertito	577.545959	2.7615865495094827	1	0.61827	0.2512144409120083	0.5034819032916004
cz	-0.5	noun	-0.5	19	specchio	muto	508.305106	2.706124472276945	1	0.76806	0.20689435675740242	0.329372974255424
cz	-0.5	noun	-0.5	19	stazione	centrale	453.265289	2.6563524621141488	1	0.6878960000000001	0.47584428638219833	0.4190549741534553
cedx	0.5	noun	-0.5	19	stazione	laterale	492.205923	2.692146835516193	1	0.80093	0.19759603776037693	0.1786901936369374
cz	-0.5	noun	-0.5	19	stella	rossa	634.694284	2.8025645871142766	1	0.667088	0.4219701364636421	0.28321203348290314
cz	-0.5	noun	-0.5	19	stella	verde	547.565193	2.738435833602794	1	0.913502	0.21525014378130436	0.15076214055860426
cz	-0.5	noun	-0.5	19	torre	medievale	659.695366	2.819343433409394	1	0.754339	0.30627209693193436	0.690151873167059
cz	-0.5	noun	-0.5	19	torre	moderna	511.250452	2.7086337049782716	1	0.892562	0.24112088605761528	0.2632337770453206
cz	-0.5	noun	-0.5	19	uniforme	militare	417.789482	2.620957502262625	1	0.767898	0.33674194663763046	0.1261977831598784
cedx	0.5	noun	-0.5	19	uova	fresche	433.854163	2.6373437690328503	1	0.677354	0.36153218895196915	0.5662431419974366
cz	-0.5	noun	-0.5	19	uova	stantie	795.322031	2.9005430128931056	0	0.864464	0.18767932429909706	0.07462379246241002
cz	-0.5	noun	-0.5	19	uva	bianca	565.469913	2.7524095023371786	0	0.848542	0.30750293657183647	0.19995204144680467
cz	-0.5	noun	-0.5	19	uva	marrone	538.455306	2.731149660905827	1	0.83509	0.2657885439693928	0.21139487299283877
cedx	0.5	noun	-0.5	19	vedova	bianca	695.402279	2.842236109636717	1	0.8084210000000001	0.3588878810405731	0.17917221297848196
cedx	0.5	noun	-0.5	19	vedova	nera	426.069864	2.6294808175579973	1	0.780218	0.343965508043766	0.2302927933954254
cedx	0.5	noun	-0.5	19	zucchero	amaro	345.375739	2.5382918271848753	1	0.6750849999999999	0.2773638404905796	0.543150190546855
cedx	0.5	noun	-0.5	19	zucchero	dolce	487.179167	2.6876887085033307	1	0.654304	0.3296000249683857	0.5192597140243527
cz	-0.5	noun	-0.5	20	albicocca	secca	817.458294	2.912465604576726	1	0.7187520000000001	0.3162410035729408	0.5690767612368812
cedx	0.5	noun	-0.5	20	albicocca	viola	598.366203	2.7769670556700494	1	0.527671	0.27259038016200066	0.25158054207035807
cz	-0.5	noun	-0.5	20	alghe	fossili	553.160597	2.7428512366669566	1	0.7088220000000001	0.298440620303154	0.3676731103539146
cz	-0.5	noun	-0.5	20	alghe	marine	466.440777	2.668796510129992	1	0.608399	0.43535394966602325	0.3707736081900823
cedx	0.5	noun	-0.5	20	animale	adolescente	1409.104788	3.148943290595514	1	0.864467	0.2568953037261963	0.21905588976032409
cz	-0.5	noun	-0.5	20	animale	adulto	694.743466	2.8418244709679574	0	0.618753	0.35911018401384354	0.3782989163009496
cz	-0.5	noun	-0.5	20	arancia	salata	931.621896	2.969239687248029	1	0.876378	0.2513730265200138	0.5511826410125044
cedx	0.5	noun	-0.5	20	arma	bianca	674.388714	2.828910293691811	0	0.936895	0.217402171343565	0.1389418355429879
cedx	0.5	noun	-0.5	20	arma	nera	1301.161041	3.114331051280566	0	0.99281	0.21304909139871597	0.23426072516172414
cedx	0.5	noun	-0.5	20	arma	perdente	1194.522349	3.0771942796250995	0	0.8775310000000001	0.16335944272577763	0.3057813473924631
cedx	0.5	noun	-0.5	20	arma	vincente	839.6241	2.92408489578316	1	0.819511	0.2295991200953722	0.22965833666970703
cz	-0.5	noun	-0.5	20	automobile	agonistica	1380.548645	3.1400517140414648	1	0.826823	0.18082776479423046	0.15957695604971267
cedx	0.5	noun	-0.5	20	automobile	sportiva	610.189843	2.7854649742572803	1	0.758631	0.31015152484178543	0.24527352279200842
cedx	0.5	noun	-0.5	20	avvocato	attaccante	574.147133	2.759023200519588	1	0.7590790000000001	0.26176048442721367	0.20517030239631395
cz	-0.5	noun	-0.5	20	avvocato	difensore	603.816127	2.7809047081795892	1	0.44316500000000003	0.4704829081892967	0.5640986035305157
cz	-0.5	noun	-0.5	20	bacio	distaccato	752.121289	2.8762878816766464	1	0.983259	0.015279696875950322	0.20812165541724936
cedx	0.5	noun	-0.5	20	bacio	passionale	689.822799	2.8387375439256406	1	0.7215739999999999	0.27903487905859947	0.4488381240438246
cedx	0.5	noun	-0.5	20	banana	rosa	426.146899	2.629559332501512	1	0.814661	0.2685186266899109	0.1976145457234456
cz	-0.5	noun	-0.5	20	bandiera	bianca	470.99792	2.673018989221217	1	0.684732	0.34679391607642174	0.2994256726005339
cedx	0.5	noun	-0.5	20	barba	lunga	826.039692	2.9170009160884423	1	0.811596	0.32244958728551865	0.17894658446826317
cz	-0.5	noun	-0.5	20	bistecca	bassa	755.936928	2.878485561421502	1	0.940405	0.17622598446905613	0.12579820621847682
cz	-0.5	noun	-0.5	20	bottiglia	ocra	1666.432954	3.221787845273131	1	0.853205	0.18193227238953114	0.17446407079653292
cedx	0.5	noun	-0.5	20	bottiglia	verde	684.664811	2.8354780074624064	1	0.898686	0.22451960295438766	0.16464485738667733
cz	-0.5	noun	-0.5	20	braccio	armato	594.754082	2.774337431430601	0	0.752888	0.31517235189676285	0.3926403379259267
cedx	0.5	noun	-0.5	20	braccio	calmo	664.845881	2.8227209824631285	1	0.822166	0.2126411646604538	0.28800195012107555
cz	-0.5	noun	-0.5	20	braccio	inerme	889.594138	2.949191912454438	0	0.726704	0.2384091205894947	0.4023855187917327
cz	-0.5	noun	-0.5	20	brezza	diurna	693.116234	2.8408060709060363	1	0.68754	0.2646711394190788	0.24727994830815958
cedx	0.5	noun	-0.5	20	brezza	notturna	1260.973392	3.1007059225528653	0	0.814256	0.21930839866399765	0.3751581155136803
cedx	0.5	noun	-0.5	20	cane	fedele	852.45555	2.9306717426287454	1	0.878063	0.2750668078660965	0.213522750960907
cz	-0.5	noun	-0.5	20	cane	infido	954.349435	2.9797074207270056	1	0.793918	0.226072046905756	0.24787474751334027
cz	-0.5	noun	-0.5	20	carota	grassa	659.352935	2.819117943718136	1	0.821836	0.27130618318915367	0.31121793647628904
cz	-0.5	noun	-0.5	20	casco	beige	950.226705	2.977827231588518	0	0.7846	0.15871575754135847	0.22118333002449186
cz	-0.5	noun	-0.5	20	cavallo	pazzo	639.568227	2.8058868803691897	1	0.719265	0.3995155096054077	0.37472091554293097
cz	-0.5	noun	-0.5	20	cavallo	razionale	713.887589	2.8536298317755606	1	0.903464	0.10613321885466576	0.13797198586870918
cedx	0.5	noun	-0.5	20	caverna	buia	553.859988	2.743399991941286	1	0.5475829999999999	0.3612513989210129	0.454527966701444
cz	-0.5	noun	-0.5	20	cenere	gialla	790.139389	2.897703712219097	1	0.822435	0.20430271700024605	0.2017596762549141
cz	-0.5	noun	-0.5	20	cuore	affollato	723.80987	2.8596245009292827	1	0.94702	0.20840153470635414	0.23276731213036184
cedx	0.5	noun	-0.5	20	cuore	aperto	785.56283	2.895180926016426	1	0.867681	0.282264307141304	0.19281328460894742
cedx	0.5	noun	-0.5	20	cuore	logico	744.685358	2.8719728148312593	1	0.949962	0.14183794520795345	0.12292968740297217
cedx	0.5	noun	-0.5	20	cuore	matto	724.54914	2.8600678453035733	1	0.952782	0.30408861115574837	0.28624269838854155
cz	-0.5	noun	-0.5	20	cuore	solitario	773.114041	2.888243560831615	1	0.851199	0.3012188971042633	0.3417039188547859
cz	-0.5	noun	-0.5	20	denaro	difficile	728.669007	2.8625302977598315	1	0.953732	0.14086881466209888	0.20681659682695008
cz	-0.5	noun	-0.5	20	denaro	facile	745.297098	2.872329430199739	1	0.863129	0.19752413779497147	0.21270327951709544
cedx	0.5	noun	-0.5	20	denaro	sporco	614.681545	2.788650174199464	1	0.642911	0.34373852610588074	0.22006035056974338
cz	-0.5	noun	-0.5	20	elefante	africano	975.93053	2.9894189042328305	1	0.617944	0.3814227879047394	0.2909769394802192
cz	-0.5	noun	-0.5	20	elefante	europeo	1223.370917	3.087558151871651	1	0.878978	0.19611775875091553	0.09412376593253446
cz	-0.5	noun	-0.5	20	erba	rossa	523.243317	2.718703690123849	1	0.841343	0.3038061186671257	0.2310238120523711
cedx	0.5	noun	-0.5	20	erba	secca	714.392681	2.853936996527753	1	0.809669	0.260718934237957	0.4255355136634783
cedx	0.5	noun	-0.5	20	famiglia	semplice	1211.951449	3.0834852222611846	1	1.05081	0.19875510595738888	0.06711052002181772
cedx	0.5	noun	-0.5	20	ferita	aperta	430.255382	2.63372631155807	1	0.798561	0.3014269657433033	0.09350044125435764
cedx	0.5	noun	-0.5	20	ferita	otturata	804.483112	2.905516931664144	1	0.6919390000000001	0.2601533830165863	nan
cz	-0.5	noun	-0.5	20	ferro	caldo	686.801046	2.8368309479211478	1	0.750679	0.3137762248516083	0.21387825280103612
cedx	0.5	noun	-0.5	20	fiamma	pigra	799.950483	2.903063104960161	1	0.954586	0.153572091832757	0.0972954642132624
cedx	0.5	noun	-0.5	20	fiamma	viva	644.831885	2.8094465038857312	1	0.783726	0.2946101501584053	0.15318389485285966
cedx	0.5	noun	-0.5	20	folla	rinsavita	838.577599	2.923543256874336	1	0.839333	0.1687691118568182	nan
cedx	0.5	noun	-0.5	20	formaggio	fiacco	649.951111	2.812880690456018	1	0.923882	0.1605277005583048	0.0771850518038486
cz	-0.5	noun	-0.5	20	formaggio	fresco	530.620442	2.724783977038675	1	0.593484	0.3501848876476288	0.6851910988973652
cedx	0.5	noun	-0.5	20	fragola	fresca	819.401977	2.913497007455975	1	0.717123	0.3194972313940525	0.5591392148376614
cedx	0.5	noun	-0.5	20	fragola	rancida	1106.685556	3.044024241752346	1	0.663941	0.24179070070385933	0.11592745986740449
cz	-0.5	noun	-0.5	20	fumo	nero	607.736458	2.7837152903760924	1	0.812208	0.32503848895430565	0.13082850564040593
cz	-0.5	noun	-0.5	20	fumo	pulito	697.127009	2.8433119090633356	1	0.841869	0.14533876813948154	0.1896509209092786
cz	-0.5	noun	-0.5	20	gallina	giovane	968.909666	2.9862832885198034	1	0.826796	0.25562041252851486	0.20610276630521207
cz	-0.5	noun	-0.5	20	gallina	vecchia	754.701156	2.877775015214714	1	0.763306	0.3605252429842949	0.23222978274302708
cz	-0.5	noun	-0.5	20	ghiaccio	snello	931.258861	2.969070418121553	1	0.960087	0.15401805192232132	0.11262567934325318
cz	-0.5	noun	-0.5	20	gufo	muto	1311.072497	3.1176267070802757	1	0.815701	0.21084700152277946	0.27745876036622286
cz	-0.5	noun	-0.5	20	gufo	parlante	891.540335	2.950140996273756	1	0.723986	0.3262294605374336	0.24708163792581495
cedx	0.5	noun	-0.5	20	inverno	lento	933.108747	2.969932260541639	1	0.871128	0.2219063676893711	0.1512704516624409
cz	-0.5	noun	-0.5	20	inverno	lungo	1044.783555	3.0190263281452383	1	0.86466	0.2586267814040184	nan
cz	-0.5	noun	-0.5	20	investigatore	pubblico	766.721259	2.8846375051740534	1	0.7356400000000001	0.27939198911190033	0.2659528840015024
cz	-0.5	noun	-0.5	20	lago	maggiore	716.176148	2.855019852888564	1	0.922953	0.2991532161831856	0.05041958335152308
cedx	0.5	noun	-0.5	20	latte	diviso	562.487062	2.7501125375093953	1	0.939622	0.09467680845409632	0.07064811590287634
cz	-0.5	noun	-0.5	20	latte	materno	738.173567	2.8681584896383243	1	0.6029800000000001	0.42501869797706604	0.37382898112971685
cz	-0.5	noun	-0.5	20	latte	paterno	1138.013141	3.0561472770246376	1	0.969623	0.20753974840044975	0.08513625110545309
cedx	0.5	noun	-0.5	20	letto	caldo	669.949533	2.82604208872304	1	0.821632	0.19562644883990288	0.14158259962618047
cz	-0.5	noun	-0.5	20	letto	temperato	1066.828955	3.0280947944438528	1	0.9636709999999999	0.09505188185721636	0.1715323009114902
cedx	0.5	noun	-0.5	20	limone	blu	435.110189	2.638599253310334	1	0.737665	0.2863672748208046	0.061975429089768164
cedx	0.5	noun	-0.5	20	limone	giallo	413.282065	2.616246558825043	1	0.723707	0.347186379134655	0.21184497231416222
cedx	0.5	noun	-0.5	20	limone	rosso	539.129414	2.7316930268562953	1	0.698731	0.32045847550034523	0.26052838909200937
cedx	0.5	noun	-0.5	20	mela	gialla	846.922793	2.9278438210717086	1	0.7481519999999999	0.3081381544470787	0.32501525244363405
cedx	0.5	noun	-0.5	20	mela	nera	632.893357	2.801330537239748	1	0.885539	0.269665140658617	0.15359974909366714
cz	-0.5	noun	-0.5	20	mela	rossa	769.525736	2.886223148944473	1	0.804145	0.3494937941431999	0.2497925885439951
cz	-0.5	noun	-0.5	20	melanzana	gialla	582.921852	2.765610336028206	1	0.647314	0.3486209660768509	0.26487736197637646
cedx	0.5	noun	-0.5	20	melanzana	viola	476.508886	2.6780710038301336	1	0.788748	0.3707217052578926	0.21992735335061964
cz	-0.5	noun	-0.5	20	notte	opaca	712.711881	2.852913998602947	1	0.932573	0.20476436242461205	0.06664396393034588
cedx	0.5	noun	-0.5	20	notte	superficiale	589.557681	2.7705263019069797	1	1.01228	0.12752355076372623	0.06660391439035507
cz	-0.5	noun	-0.5	20	oca	bianca	716.752269	2.8553690764530106	1	0.728925	0.3143697753548622	0.19699363556759852
cz	-0.5	noun	-0.5	20	orso	affamato	731.427598	2.8641713429763067	1	0.7435229999999999	0.33317190781235695	0.3580395169358874
cz	-0.5	noun	-0.5	20	orso	polare	582.95768	2.765637028155952	1	0.737036	0.38528771698474884	0.29274108258772336
cedx	0.5	noun	-0.5	20	orso	sazio	1048.172603	3.0204328039818975	0	0.894186	0.21320319920778275	0.24069987547073035
cedx	0.5	noun	-0.5	20	orso	tropicale	729.973223	2.86330692954973	1	0.813721	0.2131226882338524	0.22419646235666713
cz	-0.5	noun	-0.5	20	pecora	nera	991.641047	2.9963544952202774	1	0.7309570000000001	0.38131625950336456	0.23292583939626577
cz	-0.5	noun	-0.5	20	pelle	sensibile	581.151585	2.764289426611605	1	0.764155	0.2917226254940033	0.40765116930379564
cedx	0.5	noun	-0.5	20	peperone	cremisi	843.067625	2.9258624120937964	1	0.77868	0.20727806724607944	0.14066387698033356
cz	-0.5	noun	-0.5	20	peperone	giallo	755.892509	2.8784600414440167	1	0.592244	0.35326652228832245	0.2943692554608246
cedx	0.5	noun	-0.5	20	peperone	ocra	523.423438	2.718853165698139	1	0.69827	0.20762163400650024	0.19317066129976257
cedx	0.5	noun	-0.5	20	peperone	rosso	481.803064	2.6828695575429005	1	0.588954	0.3921602591872215	0.37075455903055266
cedx	0.5	noun	-0.5	20	pera	corta	612.242967	2.786923804967622	1	0.843301	0.1959917638450861	0.19289694662394996
cz	-0.5	noun	-0.5	20	persona	aperta	1081.767236	3.034133823621218	1	0.983742	0.19385155104100704	0.13445630771407924
cz	-0.5	noun	-0.5	20	pianeta	blu	1594.678793	3.2026732187562788	0	0.891621	0.2689633257687092	0.12605795786848062
cedx	0.5	noun	-0.5	20	pianeta	rosso	901.644692	2.955035430331684	1	0.866105	0.3122847005724907	0.1364631502055058
cz	-0.5	noun	-0.5	20	piccione	verde	715.783151	2.8547814712070334	1	0.821995	0.2455398328602314	0.13133113103114646
cz	-0.5	noun	-0.5	20	poltrona	piena	733.319877	2.8652934569230917	1	0.972675	0.13411768525838852	0.14346737638531848
cz	-0.5	noun	-0.5	20	poltrona	vuota	949.280844	2.977394717122213	1	0.765161	0.28215455636382103	0.24960600643698438
